coffee_id,roaster,roast,origin,100g_USD,review
985,Cafe Kreyol,Medium-Light,Honduras,3.82,"Quietly nuanced, nut-forward. Hazelnut, caramel, grapefruit, fresh-cut fir, a hint of gardenia in aroma and cup. Sweetly brisk structure; velvety mouthfeel. The nut-toned finish is supported by caramel and spice-toned florals."
870,Durango Coffee Companuy,Medium-Light,Costa Rica,5.57,"Delicately fruit-toned, richly tart. Raspberry jam, cocoa nib, lime, honeysuckle, cedar in aroma and cup. Sweetly tart structure with juicy acidity; syrupy-smooth mouthfeel. The finish consolidates to pleasing berry and citrus notes supported by cocoa nib."
1087,Barrington Coffee Roasting,Medium-Light,Kenya,11.76,"Richly sweet, deeply savory, elegantly balanced. Dried apricot, maple syrup, narcissus, sandalwood, cacao nib in aroma and cup. Sweet-tart-savory in structure with vibrant, juicy acidity; plush, syrupy mouthfeel. The finish leads with notes of dried apricot and cacao nib in the short, rounding to narcissus and sandalwood in the long."
984,Lucky Cafe,Medium-Light,Colombia,25.6,"Bright, intensely pungent, oddly engaging. Spearmint, blueberry, fresh yogurt, sweet cocoa, musk in aroma and cup. Tart and bittersweet in structure; in mouthfeel, syrupy and plush. The finish consolidates richly around suggestions of sweet cocoa and fresh yogurt, with a very slight suggestion of earthy decay. "
1141,JBC Coffee Roasters,Medium-Light,Panama,43.65,"A complex and overwhelming aromatic immersion. Pink bubblegum, winter spices, salted fudge, candied ginger, elderflower, herbal liqueur (yellow chartreuse?) in aroma and cup. The structure is dramatic: basic tastes are all disconcertingly intense, including sweet, salt and savory, yet they all somehow layer and satisfy. Very full and syrupy mouthfeel with a spicy drying edge. The finish is resonant, slightly bittersweet though chocolaty and rich."
1073,Plat Coffee Roastery,Medium-Light,Colombia,14.7,"Crisply sweet-tart, fruit-toned. Vanilla yogurt, Ibarra chocolate (chocolate with cinnamon), gardenia, amber, date in aroma and cup. Rich, sweetly tart structure with bright, tangy acidity; syrupy-smooth mouthfeel. Resonant, flavor-laden, long finish."
95,Roadmap CoffeeWorks,Medium-Light,Colombia,8.38,"Elegantly fruit-toned, very juicy. Ripe peach, dark chocolate, blueberry jam, almond butter, a hint of wine barrel in aroma and cup. Sweetly tart structure with bright, malic acidity; very smooth, syrupy mouthfeel. Integrated, harmonious, long finish."
274,Paradise Roasters,Light,Colombia,14.11,"Richly floral, resonantly fruit-toned. Apricot blossom, Bing cherry, amber, cocoa nib, black sage in aroma and cup. Sweetly tart structure with gently bright, floral-driven acidity; buoyant, silky mouthfeel. The finish centers around notes of Bing cherry, apricot blossom and amber."
1217,JBC Coffee Roasters,Medium-Light,Ethiopia,15.43,"Delicately sweet-tart, richly and intricately aromatic, deep-toned. Dried hibiscus flowers, bergamot, frankincense, lychee, boysenberry in aroma and cup. Confidently sweet-tart structure with sparkling acidity; silky, buoyant mouthfeel. The long, lingering flavor-saturated finish intoxicatingly blurs fruit and floral notes."
729,Jackrabbit Java,Medium-Light,Rwanda,5.88,"Balanced, sweet-toned, floral. Tea rose, cocoa nib, pear, almond, oak in aroma and cup. Sweet structure with balanced, poised acidity; satiny-smooth mouthfeel. The floral-toned finish that leads with notes of tea rose and almond with hints of pear."
71,Kakalove Cafe,Medium-Light,Ethiopia,4.6,"Gently fruit-forward, sweetly savory. Dark chocolate, raspberry coulis, star jasmine, cedar, tangerine zest. Sweet-savory structure with fruity-bright acidity; plush, syrupy mouthfeel. Chocolaty and fruit-driven in the finish, with support from notes of bittersweet citrus."
1093,GK Coffee,Medium-Light,Ethiopia,8.8,"Musk-toned, fruit-forward. Passion fruit, fine musk, dark chocolate, watermelon candy, pink grapefruit zest in aroma and cup. High-toned, sweetly tart structure with juicy, vibrant acidity; creamy, plush mouthfeel. The flavor-saturated finish centers around notes of passion fruit and fine musk."
146,PT's Coffee Roasting Co.,Medium-Light,Ethiopia,5.73,"Delicate, spice-toned, richly aromatic. Narcissus-like flowers, cocoa nib, peach, lemon verbena, a hint of eucalyptus wood in aroma and cup. High-toned, vibrant acidity; full, syrupy mouthfeel. The deep, cocoa-toned finish centers around notes of narcissus and peach."
414,Jackrabbit Java,Medium-Light,Colombia,3.53,"Balanced, rich-toned, crisply sweet. Baker’s chocolate, plum, hazelnut, maple syrup, wisteria in aroma and cup. Deeply sweet structure with lively acidity; viscous, lightly syrupy mouthfeel. The richly drying finish is cocoa-laden, with supporting notes of stone fruit and nuts."
657,Cafe Virtuoso,Light,Ethiopia,5.58,"Cleanly fruit-toned, bright and lively. Honeydew melon, dark chocolate, hop flowers, lemon verbena, fresh-cut oak in aroma and cup. Richly bittersweet in structure, balanced with juicy acidity; plush, syrupy mouthfeel. The finish centers around notes of honeydew and chocolate with brisk undertones of hop flowers."
646,Kakalove Cafe,Medium-Light,Colombia,6.37,"Richly floral-toned. Baking chocolate, jasmine, tea rose, golden raisin, sandalwood in aroma and cup. Sweet in structure with brisk acidity; velvety-smooth mouthfeel. The crisp finish centers around tea rose and sandalwood notes."
1151,CafeTaster,Medium-Light,Peru,7.05,"Rich-toned, chocolaty. Baking chocolate, cashew butter, date, magnolia, orange zest in aroma and cup. Sweet-toned with gentle, round acidity; very full, creamy mouthfeel. Finish consolidates to notes of crisp baking chocolate and cashew."
715,Signature Reserve,Medium,Ethiopia,3.32,"Cocoa- and citrus-toned. Orange zest, cocoa powder, magnolia, almond, oak in aroma and cup. Sweet-tart structure with brisk acidity; full, satiny mouthfeel. Wood-framed finish with supporting notes of orange zest and cocoa powder."
1136,Temple Coffee Roasters,Medium-Light,Ethiopia,6.32,"Bright, richly chocolaty. Dark chocolate, pink grapefruit zest, plum, almond, lemon-thyme in aroma and cup. Sweet-tart structure with brisk acidity; full, velvety mouthfeel. Chocolaty, nut-toned finish with undertones of fresh-cut cedar."
789,Quartet Kaffe,Medium-Light,Ethiopia,14.08,"Juicy, bright, fruit- and floral-toned, savory-edged. Shitake mushroom, dark chocolate, grape candy, wisteria, amber in aroma and cup. Sweet-tart structure with cola-like acidity; plush, syrupy mouthfeel. Long, lingering, flavor-saturated finish."
302,Small Eyes Cafe,Medium-Light,Ethiopia,21.24,"Evaluated as espresso. Rose-like flowers, chocolate fudge, cannabis flower, black cherry, fresh-cut cedar in aroma and small cup. Syrupy, vibrant mouthfeel; richly drying, sweet-savory finish. This coffee levitates in three parts milk, with rich notes of rose-like flowers ensconced in deep chocolate and a cannabis-like muskiness."
846,Roadmap CoffeeWorks,Medium-Light,Kenya,6.45,"Savory-sweet, richly aromatic. Red currant, candycap mushroom, tangerine zest, dark chocolate, cedar in aroma and cup. Savory-sweet structure with high-toned, juicy acidity; full, creamy mouthfeel. Chocolaty finish with notes of red currant and tangerine zest in the short, candycap mushroom in the long."
446,JBC Coffee Roasters,Medium-Light,Ecuador,6.17,"Evaluated as espresso. Complex, multi-layered, rich-toned. Red plum, dark chocolate, cashew butter, cocoa nib, a hint of rosemary in aroma and small cup. Very syrupy mouthfeel; resonant, flavor-laden finish. In three parts milk, red plum and cashew butter take center stage, supported by gentle cocoa nib and a whisper of a savory, rosemary-like herb."
679,One Fresh Cup,Medium-Light,Ethiopia,8.44,"Evaluated as espresso. High-toned, richly aromatic, juicy and bright. Bing cherry, dark chocolate, fresh-cut cedar, narcissus-like flowers, marjoram in aroma and small cup. Very full, syrupy mouthfeel; resonant, flavor-saturated finish. Concentrated and balanced in three parts milk: floral, tartly fruit-forward, very chocolaty."
1025,Jackrabbit Java,Medium-Light,Mexico,4.12,"Crisply chocolaty, deep-toned. Baking chocolate, almond, lily, candy apple, fir in aroma and cup. Sweet structure with gently round acidity; full, crisply syrupy mouthfeel. Gently drying, quite chocolaty finish."
1081,Hula Daddy Kona Coffee,Medium-Light,Hawai'I,22.02,"Rich-toned, deeply floral. Wisteria, cocoa nib, apricot, maple syrup, pink grapefruit zest in aroma and cup. Balanced, sweet structure with juicy but elegant acidity; plush, satiny mouthfeel. The finish is all flowers supported by deep cocoa notes."
1208,Paradise Roasters,Medium-Light,Panama,132.28,"Aromatically other-worldly, resoundingly juicy. Caramelized pineapple, aromatic orchid, pistachio, raw chocolate, oolong tea in aroma and cup. Sweet-savory-tart structure with gently bright acidity; deep, syrupy mouthfeel. Flavor-laden finish with especially impressive fruit and florals."
508,El Gran Cafe,Medium-Light,Guatemala,3.82,"Richly bittersweet, complex. Dark chocolate, sassafras, honey, pear, cashew in aroma and cup. Bittersweet structure with pert acidity; satiny-smooth mouthfeel."
129,JBC Coffee Roasters,Medium-Light,Colombia,12.35,"Big, bright, juicy, balanced. Sticky rice, lychee, hazelnut, cocoa nib, narcissus in aroma and cup. Richly sweet structure with vibrant, tangy acidity; very syrupy mouthfeel. The flavor-laden finish leads with lychee and hazelnut with undertones of cocoa nib."
310,Temple Coffee Roasters,Medium,Kenya,6.76,"Roast-rounded, savory-sweet. Ripe tomato, baker’s chocolate, scorched oak, toffee, magnolia in aroma and cup. Balanced, sweet-savory structure with gentle acidity; crisp, satiny mouthfeel. The resonant finish consolidates to notes of sweet tomato and baker’s chocolate with a hint of magnolia."
1201,Kakalove Cafe,Medium-Light,Ethiopia,4.25,"Delicately fruit-toned. Persimmon, rose hips, cacao nib, lemon verbena, saltwater taffy in aroma and cup. Balanced, sweet-savory structure with fruit-driven acidity; vibrant, syrupy mouthfeel. The finish consolidates to persimmon and rose hips with cocoa undertones."
1097,Revel Coffee,Medium-Light,Kenya,4.56,"Delicate, sweetly tart. Roasted cacao nib, honeysuckle, tamarind, spearmint, plum in aroma and cup. Balanced structure with brisk acidity; crisp, satiny mouthfeel. Bittersweet in the short finish and sweetly wood-framed in the long."
1233,Klatch Coffee,Medium-Light,Kenya,5.86,"Crisply and sweetly tart, delicate yet confident. Peach, vanilla bean, grapefruit zest, almond, pink peppercorn in aroma and cup. Poised in structure: sweet, tart, savory. Mouthfeel is cushiony, plush. Flavor saturates a savory-edged, drying finish."
904,Oceana Coffee,Light,Ethiopia,6.47,"Richly fruit-forward, chocolaty. Dried persimmon, chocolate fudge, almond brittle, cedar in aroma and cup. Sweet-savory structure with winy acidity; plush, syrupy mouthfeel. The rich-toned finish consolidates to dried persimmon, chocolate fudge, and cedar."
1009,Temple Coffee Roasters,Medium-Light,Guatemala,5.58,"Bittersweet, rich-toned. Date, grapefruit zest, hazelnut, cedar, freesia-like flowers in aroma and cup. Sweet-toned structure with brisk acidity; full, syrupy mouthfeel. The finish is framed by aromatic wood notes (cedar) with date and hazelnut undertones and a throughline of grapefruit zest."
1175,Kona Farm Direct,Medium-Light,Hawai'I,25.2,"Intricate, pungent, deeply floral. Peach, pear, honeysuckle, black walnut, musk in aroma and cup. Brisk but very sweet in structure with a savory edge; satiny, lively mouthfeel. Crisp, flavor-saturated finish. "
344,JBC Coffee Roasters,Medium-Light,Ethiopia,5.51,"Delicately intricate, deeply sweet. Passion fruit, jasmine, sandalwood, cocoa nib, tangerine zest in aroma and cup. Juicy, effervescent acidity; silky, confident mouthfeel. The finish is crisply tart with sweet floral and cocoa tones in the short."
172,Origin Coffee Roasters,Medium-Light,Colombia,5.58,"Crisp, high-toned, richly sweet. Strawberry, cocoa powder, honeysuckle, cedar, cashew butter in aroma and cup. Sweet-tart structure with bright acidity; crisp, satiny mouthfeel. The finish consolidates to cocoa and honeysuckle with a throughline of rich, cedar-like aromatic wood."
799,North Coast Coffee Roasting,Medium-Light,Ethiopia,4.76,"Crisply sweet, balanced. Baker’s chocolate, apricot, magnolia, cedar, almond in aroma and cup. Sweet-tart in structure with brisk acidity; velvety-smooth mouthfeel. The finish centers around apricot and magnolia in the short, with cedar and baker’s chocolate returning in the long. "
83,JBC Coffee Roasters,Medium-Light,Burundi,6.47,"Sweet-savory, richly aromatic. Dried apricot, young goat cheese, dark chocolate, lemon-thyme, sandalwood in aroma and cup. Savory-leaning structure with sweet-tart acidity; syrupy-smooth mouthfeel. Fruit-toned, chocolaty, tangy finish."
1238,Difference Coffee,,Panama,111.11,"Evaluated as espresso produced as a ristretto 25ml (.85-ounce) shot using a Nespresso capsule espresso brewer with whole milk heated using a conventional steam wand. Sweetly bright, intricate, original. Peach, sandalwood, lemon tart, baker’s chocolate, rhododendron-like flowers in aroma and small cup. Delicately plump in mouthfeel; long, resonant, peach- and lemon-saturated finish. Remains crisply tart in three parts milk, with flavor consolidating around a subtle, elegant dry chocolate.  "
334,Water Street Coffee,Medium-Light,Mexico,4.91,"Crisply sweet-tart, nut-toned. Red apple, almond brittle, magnolia, lemon zest, cedar in aroma and cup. Sweet-tart structure with brisk acidity; delicate, satiny mouthfeel. Quiet, gently nut-toned finish."
589,Kakalove Cafe,Medium-Light,Ethiopia,5.31,"Richly aromatic, sweetly tart, deeply savory. Lilac, dark chocolate, lemon drop, pink grapefruit zest, shiitake mushroom in aroma and cup. Harmonious sweet-tart-savory structure; lyrical, syrupy-smooth mouthfeel. The flavor-saturated finish leads with citrus notes (lemon drop, pink grapefruit zest) in the short, rounding to deep chocolate and sweet mushroom notes in the long."
994,Vennel Coffee,Medium,Ethiopia,8.46,"Deeply sweet, fruit-forward. Grape candy, dark chocolate, grappa barrel, fresh-cut fir, gardenia in aroma and cup. Sweet-tart structure with gentle acidity; full, satiny mouthfeel. Crisp, dry, chocolaty finish with notes of sweet grape wafting up in the long, as well as sweet alcohol ferment."
